TimeLine,ChannelCode,RiskRating,Applications,Approvals,AvgApprovalAmount,Listings,AvgListingsAmount,Loans,AvgLoanAmount
8/24/2016,Direct Mail,A,70,70,19125.44108,54,15610.82204,37,14923.97154
8/24/2016,Direct Mail,AA,10,10,18068.19328,7,13383.80246,6,12614.56441
8/24/2016,Direct Mail,B,77,77,18568.616,56,16487.22346,36,15160.71779
8/24/2016,Direct Mail,C,99,99,17293.41119,76,16170.36619,51,16797.004
8/24/2016,Direct Mail,D,24,24,16849.33965,18,14326.98189,9,13776.24719
8/24/2016,Direct Mail,E,16,16,12080.49503,11,8635.578675,9,8221.308855
8/24/2016,Direct Mail,HR,2,2,7496.252374,2,6746.627186,0,NULL
8/24/2016,Direct Mail,N/A,919,448,17717.28412,0,NULL,0,NULL
8/24/2016,DirectToSite,A,27,27,12577.31199,22,11426.75337,19,11741.48734
8/24/2016,DirectToSite,AA,8,8,10310.71129,8,10586.17685,8,10523.68466
8/24/2016,DirectToSite,B,36,36,13009.58309,33,13697.76676,23,13140.29829
8/24/2016,DirectToSite,C,23,23,16118.86444,18,15832.45381,15,15905.60636
8/24/2016,DirectToSite,D,13,13,15344.97354,9,12209.86568,6,13481.25329
8/24/2016,DirectToSite,E,7,7,8341.808456,4,6498.625594,3,7997.667777
8/24/2016,DirectToSite,HR,4,4,7498.125719,2,7496.252374,1,7492.508492
8/24/2016,DirectToSite,N/A,969,145,15658.76098,0,NULL,0,NULL
8/24/2016,Email,A,32,32,13387.11293,22,11181.35544,17,11058.17311
8/24/2016,Email,AA,11,11,10662.66712,10,11588.94121,10,11588.94121
8/24/2016,Email,B,31,31,13923.45411,23,13188.16578,19,13543.55039
8/24/2016,Email,C,37,37,15440.12327,24,16532.64451,21,16013.52321
8/24/2016,Email,D,18,18,15210.3217,12,13040.58003,7,13940.86573
8/24/2016,Email,E,12,12,10707.44113,7,7998.857449,3,10663.11263
8/24/2016,Email,HR,5,5,6098.780444,4,7123.219445,2,6746.627186
8/24/2016,Email,N/A,474,203,15943.29585,0,NULL,0,NULL
8/24/2016,OC,A,6,6,13426.92901,5,14712.05779,4,13390.40265
8/24/2016,OC,AA,2,2,17491.25487,1,14985.01598,0,NULL
8/24/2016,OC,B,5,5,10929.41432,4,11036.74106,4,11036.74106
8/24/2016,OC,C,4,4,7998.00075,4,7998.00075,3,8663.779074
8/24/2016,OC,D,5,5,11307.73865,3,9271.243252,2,8907.046977
8/24/2016,OC,E,1,1,9990.010989,0,NULL,0,NULL
8/24/2016,OC,HR,1,1,3996.004995,1,4995.005994,0,NULL
8/24/2016,OC,N/A,369,55,11697.47825,0,NULL,0,NULL
8/24/2016,Partner,A,16,16,15280.29504,8,18622.67229,7,18140.26582
8/24/2016,Partner,AA,5,5,10397.92062,4,9747.563359,3,9996.668111
8/24/2016,Partner,B,19,19,13288.77433,13,10537.65103,7,9712.8983
8/24/2016,Partner,C,18,18,11304.92756,11,9999.091083,6,12997.83386
8/24/2016,Partner,D,9,9,12387.62371,6,12331.44493,3,11329.89037
8/24/2016,Partner,E,4,4,9497.625844,4,8997.750812,2,10994.50325
8/24/2016,Partner,HR,4,4,5498.625594,2,2998.501249,2,2998.501249
8/24/2016,Partner,N/A,1604,377,13310.71801,0,NULL,0,NULL
8/25/2016,Digital,A,3,3,7330.890037,1,6993.007992,1,6993.007992
8/25/2016,Digital,AA,3,3,13995.33522,2,20989.50575,2,20989.50575
8/25/2016,Digital,B,15,15,18232.11793,10,18168.18328,6,21663.05632
8/25/2016,Digital,C,6,6,18496.91735,6,15664.05616,4,14496.37616
8/25/2016,Digital,D,3,3,19993.33589,2,22488.75612,2,22488.75612
8/25/2016,Digital,HR,1,1,7492.508492,0,NULL,0,NULL
8/25/2016,Digital,N/A,187,42,16002.02379,0,NULL,0,NULL
8/25/2016,Direct Mail,A,46,46,18075.69403,28,15035.17735,23,15282.14821
8/25/2016,Direct Mail,AA,10,10,17098.29027,6,17663.72288,4,14496.37616
8/25/2016,Direct Mail,B,74,74,18533.65496,54,16398.01117,32,17046.34233
8/25/2016,Direct Mail,C,96,96,16233.17466,75,14770.46974,50,16189.67623
8/25/2016,Direct Mail,D,43,43,15288.03984,30,14066.19783,20,15549.22259
8/25/2016,Direct Mail,E,9,9,11332.07433,8,9261.342457,5,8618.276545
8/25/2016,Direct Mail,HR,3,3,5831.38987,3,5831.38987,1,5994.006993
8/25/2016,Direct Mail,N/A,805,398,17068.97219,0,NULL,0,NULL
8/25/2016,DirectToSite,A,23,23,17362.33212,17,15769.71949,10,12618.73823
8/25/2016,DirectToSite,AA,8,8,11748.53156,7,9855.735038,7,10569.91873
8/25/2016,DirectToSite,B,24,24,13882.75493,22,11090.40503,16,11093.05675
8/25/2016,DirectToSite,C,16,16,13942.12868,14,12738.3759,13,12449.04246
8/25/2016,DirectToSite,D,14,14,15641.73995,8,15591.80115,5,18396.32094
8/25/2016,DirectToSite,E,2,2,12493.75362,2,14992.50425,1,14985.01598
8/25/2016,DirectToSite,HR,7,7,7856.020711,5,7598.480504,4,7498.125719
8/25/2016,DirectToSite,N/A,933,122,14756.10037,0,NULL,0,NULL
8/25/2016,Email,A,36,36,15521.79109,22,15903.8226,17,14375.62502
8/25/2016,Email,AA,14,14,13927.57667,7,11255.53507,5,11957.60868
8/25/2016,Email,B,39,39,16375.8109,28,15091.35392,23,14219.947
8/25/2016,Email,C,52,52,14640.12232,32,12646.47983,25,13407.46374
8/25/2016,Email,D,21,21,12304.17604,13,11022.22914,11,9935.460504
8/25/2016,Email,E,14,14,9320.762874,10,7799.220178,7,9212.969719
8/25/2016,Email,HR,10,10,6699.330167,6,5782.369772,4,6298.425644
8/25/2016,Email,N/A,936,396,15494.42552,0,NULL,0,NULL
8/25/2016,OC,A,5,5,9018.196561,3,12662.44618,2,14992.50425
8/25/2016,OC,AA,1,1,14985.01598,1,14985.01598,1,11988.01299
8/25/2016,OC,B,3,3,20326.55815,2,10994.50325,1,5994.006993
8/25/2016,OC,C,7,7,17283.24539,4,17245.68883,4,17245.68883
8/25/2016,OC,D,2,2,24987.50675,1,5994.006993,0,NULL
8/25/2016,OC,E,1,1,19980.02098,1,14985.01598,1,14985.01598
8/25/2016,OC,N/A,351,60,12269.39553,0,NULL,0,NULL
8/25/2016,Partner,A,18,18,11971.55719,9,10332.18542,6,10164.97267
8/25/2016,Partner,AA,15,15,11652.55656,13,10368.43327,8,9911.261217
8/25/2016,Partner,B,17,17,14440.3271,12,14790.43421,9,13165.20398
8/25/2016,Partner,C,22,22,12358.5292,20,12614.36933,12,12732.27239
8/25/2016,Partner,D,7,7,16854.73518,5,11797.64067,3,13662.11296
8/25/2016,Partner,E,5,5,6598.680464,3,6331.223259,1,5994.006993
8/25/2016,Partner,HR,4,4,6248.43814,3,5831.38987,2,7246.377311
8/25/2016,Partner,N/A,1842,433,12931.54289,0,NULL,0,NULL
8/26/2016,Digital,A,9,9,11743.13976,8,12273.46594,5,11137.77265
8/26/2016,Digital,AA,2,2,19990.0055,2,6496.752124,2,6496.752124
8/26/2016,Digital,B,5,5,19396.12098,4,14296.42614,2,21039.48076
8/26/2016,Digital,C,9,9,18164.64848,5,14609.07838,3,14995.002
8/26/2016,Digital,D,3,3,14546.81806,2,18818.09145,2,18818.09145
8/26/2016,Digital,HR,2,2,5247.376812,2,4497.751624,1,5994.006993
8/26/2016,Digital,N/A,148,38,19162.67996,0,NULL,0,NULL
8/26/2016,Direct Mail,A,48,48,19449.61565,33,16332.83843,26,15191.72343
8/26/2016,Direct Mail,AA,10,10,17138.38626,7,16426.22497,5,17796.44091
8/26/2016,Direct Mail,B,71,71,19739.0882,52,18234.26474,39,18594.39504
8/26/2016,Direct Mail,C,106,106,16330.99689,75,15303.83596,47,14059.33918
8/26/2016,Direct Mail,D,28,28,14428.05618,19,14657.12336,13,15344.97354
8/26/2016,Direct Mail,E,8,8,7136.608049,7,9655.763605,5,9918.016597
8/26/2016,Direct Mail,HR,7,7,5713.469647,5,5298.940412,2,4747.626687
8/26/2016,Direct Mail,N/A,690,336,17012.15473,0,NULL,0,NULL
8/26/2016,DirectToSite,A,26,26,13461.02077,23,13257.55406,20,12346.23274
8/26/2016,DirectToSite,AA,13,13,11576.03269,10,10998.90021,8,10623.67217
8/26/2016,DirectToSite,B,24,24,16596.89184,19,16120.20425,17,16063.76101
8/26/2016,DirectToSite,C,32,32,15180.77563,25,13991.44038,19,13304.56297
8/26/2016,DirectToSite,D,13,13,16229.52088,11,16453.04981,9,16109.3213
8/26/2016,DirectToSite,E,7,7,12441.07999,6,14497.5839,3,13328.8907
8/26/2016,DirectToSite,HR,4,4,6748.313172,4,6873.28193,2,7246.377311
8/26/2016,DirectToSite,N/A,839,104,14486.41841,0,NULL,0,NULL
8/26/2016,Email,A,19,19,14820.27267,12,13394.71719,10,12683.73173
8/26/2016,Email,AA,13,13,11845.24275,10,11228.87721,8,10286.21435
8/26/2016,Email,B,32,32,13927.68979,24,13641.09833,17,12934.53332
8/26/2016,Email,C,16,16,16623.96106,8,13398.32533,7,14355.09227
8/26/2016,Email,D,16,16,13374.16418,12,13748.85435,8,15123.10974
8/26/2016,Email,E,1,1,4995.005994,1,4995.005994,0,NULL
8/26/2016,Email,HR,2,2,7496.252374,2,4747.626687,2,4747.626687
8/26/2016,Email,N/A,319,142,15005.53518,0,NULL,0,NULL
8/26/2016,OC,A,6,6,12364.60607,3,11032.98934,2,8195.902549
8/26/2016,OC,AA,3,3,5083.305898,2,6834.083458,1,5994.006993
8/26/2016,OC,B,6,6,12397.10065,5,12476.5049,4,13595.35141
8/26/2016,OC,C,5,5,9058.188562,4,10197.45089,2,13993.004
8/26/2016,OC,D,1,1,10989.01199,1,11988.01299,1,11988.01299
8/26/2016,OC,E,1,1,11988.01299,1,11988.01299,1,11988.01299
8/26/2016,OC,N/A,237,41,11789.02956,0,NULL,0,NULL
8/26/2016,Partner,A,19,19,13015.63081,9,11309.85457,8,10936.13311
8/26/2016,Partner,AA,7,7,15283.53107,6,12331.27829,5,12997.40072
8/26/2016,Partner,B,20,20,14284.28584,15,13545.76368,10,14348.56524
8/26/2016,Partner,C,21,21,14242.17899,17,14352.09699,11,14635.03327
8/26/2016,Partner,D,12,12,16206.98283,7,13283.81674,4,13746.56361
8/26/2016,Partner,E,5,5,8198.360528,4,6748.313172,4,6748.313172
8/26/2016,Partner,HR,1,1,7492.508492,1,7492.508492,1,7492.508492
8/26/2016,Partner,N/A,1597,313,12147.24873,0,NULL,0,NULL
8/27/2016,Digital,A,4,4,10791.55236,3,12221.59314,3,12221.59314
8/27/2016,Digital,AA,3,3,15994.66878,2,17491.25487,2,17491.25487
8/27/2016,Digital,B,2,2,22488.75612,1,24975.02597,1,24975.02597
8/27/2016,Digital,C,6,6,15997.33394,3,13995.33522,2,18490.75512
8/27/2016,Digital,D,2,2,14992.50425,1,3496.504496,1,3496.504496
8/27/2016,Digital,E,2,2,4497.751624,2,3998.001499,1,3996.004995
8/27/2016,Digital,HR,2,2,4747.626687,1,7492.508492,1,7492.508492
8/27/2016,Digital,N/A,115,33,14863.18599,0,NULL,0,NULL
8/27/2016,Direct Mail,A,25,25,21039.15847,16,20936.19155,15,21131.92461
8/27/2016,Direct Mail,AA,11,11,23816.01682,9,21997.55594,7,23282.38837
8/27/2016,Direct Mail,B,49,49,17069.05984,40,15449.61378,26,17460.86693
8/27/2016,Direct Mail,C,66,66,18460.35668,45,17244.08349,27,17110.47743
8/27/2016,Direct Mail,D,25,25,14915.44342,20,15144.29284,9,15809.17354
8/27/2016,Direct Mail,E,13,13,10076.14807,10,8299.170183,6,7332.111481
8/27/2016,Direct Mail,HR,4,4,7123.219445,4,6998.250687,4,6998.250687
8/27/2016,Direct Mail,N/A,495,272,17465.388,0,NULL,0,NULL
8/27/2016,DirectToSite,A,11,11,9445.414144,8,9786.27684,8,9786.27684
8/27/2016,DirectToSite,AA,7,7,14026.56778,6,12081.31995,6,12081.31995
8/27/2016,DirectToSite,B,7,7,8998.714612,6,8998.500417,6,8998.500417
8/27/2016,DirectToSite,C,10,10,18298.17028,10,18498.15028,9,19442.3954
8/27/2016,DirectToSite,D,13,13,13459.73394,9,14865.01511,9,14865.01511
8/27/2016,DirectToSite,E,5,5,5598.880424,1,14985.01598,0,NULL
8/27/2016,DirectToSite,HR,1,1,7492.508492,0,NULL,0,NULL
8/27/2016,DirectToSite,N/A,588,94,15243.05062,0,NULL,0,NULL
8/27/2016,Email,A,14,14,14977.50168,10,14328.56724,8,13910.76128
8/27/2016,Email,AA,8,8,12185.97688,8,10311.21122,8,10311.21122
8/27/2016,Email,B,13,13,11937.54334,10,9509.049195,5,9998.0006
8/27/2016,Email,C,17,17,13987.41256,15,13985.73435,7,12755.32081
8/27/2016,Email,D,5,5,14777.04479,5,14777.04479,3,12962.34622
8/27/2016,Email,E,8,8,10111.3612,5,10597.88062,5,9578.284543
8/27/2016,Email,HR,3,3,4498.500833,2,5247.376812,1,2997.003996
8/27/2016,Email,N/A,306,104,15166.21957,0,NULL,0,NULL
8/27/2016,OC,AA,1,1,4495.505495,1,4795.205794,1,4795.205794
8/27/2016,OC,B,3,3,14661.77974,2,12993.50375,2,12993.50375
8/27/2016,OC,C,3,3,7664.112296,3,6414.528824,2,7746.127436
8/27/2016,OC,D,2,2,8495.752624,2,8995.502749,1,2997.003996
8/27/2016,OC,N/A,125,20,12171.59147,0,NULL,0,NULL
8/27/2016,Partner,A,12,12,11249.06266,9,8693.478613,7,9320.097272
8/27/2016,Partner,AA,10,10,13798.62024,8,15373.07849,8,15373.07849
8/27/2016,Partner,B,11,11,19452.77711,10,16598.34027,8,15748.03162
8/27/2016,Partner,C,11,11,10226.34315,9,7610.265637,6,6915.514248
8/27/2016,Partner,D,13,13,9883.855165,10,9349.065193,8,11061.11749
8/27/2016,Partner,E,6,6,5499.083653,6,9415.09765,3,8997.001333
8/27/2016,Partner,HR,4,4,4248.938015,2,7496.252374,2,7496.252374
8/27/2016,Partner,N/A,1354,247,12520.53231,0,NULL,0,NULL
8/28/2016,Digital,A,3,3,12995.66844,3,14328.55748,3,14328.55748
8/28/2016,Digital,B,7,7,18425.93929,6,16163.97284,4,20744.81405
8/28/2016,Digital,C,5,5,9298.140572,3,9663.445851,1,5494.506494
8/28/2016,Digital,D,4,4,15496.12622,1,11988.01299,1,11988.01299
8/28/2016,Digital,E,1,1,9990.010989,0,NULL,0,NULL
8/28/2016,Digital,HR,1,1,6993.007992,1,3996.004995,1,3996.004995
8/28/2016,Digital,N/A,106,31,14183.41347,0,NULL,0,NULL
8/28/2016,Direct Mail,A,32,32,18124.43364,16,15249.047,13,15191.13922
8/28/2016,Direct Mail,AA,9,9,27563.60416,3,16628.12429,3,16628.12429
8/28/2016,Direct Mail,B,43,43,18115.85779,27,16829.00637,17,18234.22158
8/28/2016,Direct Mail,C,56,56,17271.12018,37,14707.71063,28,14470.91179
8/28/2016,Direct Mail,D,20,20,14279.33608,16,15480.28254,11,15098.71839
8/28/2016,Direct Mail,E,7,7,14412.3698,3,10630.12363,2,8495.752624
8/28/2016,Direct Mail,HR,1,1,5994.006993,1,5994.006993,1,5994.006993
8/28/2016,Direct Mail,N/A,363,198,18047.96946,0,NULL,0,NULL
8/28/2016,DirectToSite,A,12,12,18790.10091,9,16209.31019,8,16362.95476
8/28/2016,DirectToSite,AA,11,11,13389.69194,8,10148.73153,6,12197.96717
8/28/2016,DirectToSite,B,13,13,13222.05992,11,10580.85638,10,10188.9812
8/28/2016,DirectToSite,C,15,15,15072.12859,11,13507.86301,9,13442.95089
8/28/2016,DirectToSite,D,7,7,22853.87816,6,19330.11181,6,19330.11181
8/28/2016,DirectToSite,E,3,3,18327.22459,2,14992.50425,2,14992.50425
8/28/2016,DirectToSite,HR,4,4,6123.469383,3,4931.68977,3,4931.68977
8/28/2016,DirectToSite,N/A,478,64,14131.12297,0,NULL,0,NULL
8/28/2016,Email,A,13,13,11599.10784,12,12040.66336,8,11248.59405
8/28/2016,Email,AA,4,4,9747.563359,2,9495.252874,1,3996.004995
8/28/2016,Email,B,13,13,11729.86701,12,12165.65295,11,12453.41342
8/28/2016,Email,C,18,18,13527.74851,11,14362.33079,8,14123.23472
8/28/2016,Email,D,10,10,18448.15528,8,15435.57068,6,14747.54224
8/28/2016,Email,E,3,3,9330.223592,1,5994.006993,0,NULL
8/28/2016,Email,HR,3,3,8163.945685,1,9990.010989,1,7492.508492
8/28/2016,Email,N/A,281,101,15020.67307,0,NULL,0,NULL
8/28/2016,OC,A,1,1,14985.01598,1,14985.01598,0,NULL
8/28/2016,OC,AA,1,1,9990.010989,1,9990.010989,1,9990.010989
8/28/2016,OC,C,4,4,13399.4004,3,13699.10063,3,13699.10063
8/28/2016,OC,D,1,1,6163.837163,1,6163.837163,1,6163.837163
8/28/2016,OC,E,1,1,3996.004995,1,2997.003996,1,2997.003996
8/28/2016,OC,HR,1,1,7492.508492,0,NULL,0,NULL
8/28/2016,OC,N/A,141,23,10725.62067,0,NULL,0,NULL
8/28/2016,Partner,A,13,13,9622.33682,10,11858.81422,7,11512.64119
8/28/2016,Partner,AA,8,8,10436.1956,8,9936.258093,5,11797.64067
8/28/2016,Partner,B,19,19,15630.75633,15,14105.72635,11,11871.64812
8/28/2016,Partner,C,20,20,15049.24759,20,14739.26309,15,16052.26325
8/28/2016,Partner,D,10,10,13898.61024,6,12664.55607,3,15661.44652
8/28/2016,Partner,E,3,3,9663.445851,3,9663.445851,0,NULL
8/28/2016,Partner,HR,2,2,3498.251374,0,NULL,0,NULL
8/28/2016,Partner,N/A,1238,258,12405.92866,0,NULL,0,NULL
8/29/2016,Digital,A,9,9,12931.89657,6,15064.15614,5,14677.06479
8/29/2016,Digital,AA,3,3,14328.55748,1,14985.01598,1,14985.01598
8/29/2016,Digital,B,7,7,15140.69433,4,15746.06373,2,9995.002999
8/29/2016,Digital,C,12,12,18331.80577,7,17140.40866,6,16663.88952
8/29/2016,Digital,D,7,7,16569.06171,5,15496.90082,4,16870.78255
8/29/2016,Digital,E,4,4,10997.25094,3,8663.779074,3,8663.779074
8/29/2016,Digital,HR,2,2,5747.126937,2,5747.126937,2,5747.126937
8/29/2016,Digital,N/A,181,53,15535.55595,0,NULL,0,NULL
8/29/2016,Direct Mail,A,45,45,20764.00527,34,17146.55454,26,15595.28599
8/29/2016,Direct Mail,AA,23,23,15912.35168,18,14260.31893,9,15287.19042
8/29/2016,Direct Mail,B,68,68,18938.60386,50,16329.67343,32,17468.20415
8/29/2016,Direct Mail,C,68,68,19012.97041,46,17127.91028,28,15031.64176
8/29/2016,Direct Mail,D,44,44,17354.42379,27,16940.11337,19,14809.74691
8/29/2016,Direct Mail,E,14,14,8913.649096,10,8329.167183,5,11457.70866
8/29/2016,Direct Mail,HR,3,3,7497.501166,2,7496.252374,1,7492.508492
8/29/2016,Direct Mail,N/A,658,328,17346.13309,0,NULL,0,NULL
8/29/2016,DirectToSite,A,19,19,14070.31214,16,14799.07512,11,14894.55513
8/29/2016,DirectToSite,AA,16,16,15245.60971,13,14948.46558,11,14666.39406
8/29/2016,DirectToSite,B,25,25,12122.99512,16,11767.20211,14,11519.67724
8/29/2016,DirectToSite,C,31,31,14297.70011,26,14464.82831,20,16779.16109
8/29/2016,DirectToSite,D,14,14,14248.98229,12,14040.49671,10,13448.65523
8/29/2016,DirectToSite,E,8,8,9186.351831,7,6499.071704,5,3159.368326
8/29/2016,DirectToSite,HR,13,13,5838.089455,10,5159.584142,8,5327.834146
8/29/2016,DirectToSite,N/A,1105,169,14428.69569,0,NULL,0,NULL
8/29/2016,Email,A,56,56,16394.36798,36,14685.7032,28,13727.18835
8/29/2016,Email,AA,39,39,15366.27269,25,14119.47526,19,12946.7397
8/29/2016,Email,B,64,64,16145.06025,41,13843.58921,34,14573.13023
8/29/2016,Email,C,76,76,13619.55765,51,12944.84424,42,12885.40751
8/29/2016,Email,D,48,48,15020.52043,30,14539.51538,23,14486.32672
8/29/2016,Email,E,16,16,13374.16418,8,12498.43782,5,8898.220556
8/29/2016,Email,HR,23,23,7564.888527,12,7116.073744,7,5770.604342
8/29/2016,Email,N/A,2363,946,15723.46435,0,NULL,0,NULL
8/29/2016,OC,A,5,5,19556.08898,2,18890.55522,2,18890.55522
8/29/2016,OC,AA,3,3,16694.43552,3,9996.668111,2,9995.002999
8/29/2016,OC,B,4,4,10872.28218,4,10122.46963,2,13993.004
8/29/2016,OC,C,9,9,11143.20642,5,8764.447311,5,8764.447311
8/29/2016,OC,D,3,3,7764.078974,2,6646.677161,2,6646.677161
8/29/2016,OC,E,2,2,12993.50375,2,12993.50375,1,11988.01299
8/29/2016,OC,HR,1,1,3996.004995,1,3996.004995,1,3996.004995
8/29/2016,OC,N/A,250,45,10747.53897,0,NULL,0,NULL
8/29/2016,Partner,A,16,16,13020.2488,12,10650.02925,8,10962.50481
8/29/2016,Partner,AA,6,6,11831.36161,5,13097.38072,5,13097.38072
8/29/2016,Partner,B,20,20,10804.45983,19,10583.65354,9,10509.94345
8/29/2016,Partner,C,32,32,12155.87016,29,12285.78328,21,13213.65654
8/29/2016,Partner,D,15,15,10079.32811,13,9476.194216,9,9910.01011
8/29/2016,Partner,E,8,8,6874.140857,7,6999.000286,2,3748.126437
8/29/2016,Partner,HR,1,1,4995.005994,0,NULL,0,NULL
8/29/2016,Partner,N/A,1863,389,12830.52743,0,NULL,0,NULL
8/30/2016,Digital,A,8,8,10786.15186,4,9747.563359,4,9747.563359
8/30/2016,Digital,AA,3,3,7830.723426,2,7496.252374,2,7496.252374
8/30/2016,Digital,B,3,3,16661.1133,3,13328.8907,2,12993.50375
8/30/2016,Digital,C,5,5,16996.60088,3,17327.55781,2,15992.0045
8/30/2016,Digital,D,6,6,14497.5839,4,17995.50137,2,19990.0055
8/30/2016,Digital,E,1,1,14985.01598,1,14985.01598,1,14985.01598
8/30/2016,Digital,HR,2,2,9745.127936,1,5994.006993,1,5994.006993
8/30/2016,Digital,N/A,192,49,14042.57058,0,NULL,0,NULL
8/30/2016,Direct Mail,A,49,49,21632.25242,39,17775.15964,29,16818.35113
8/30/2016,Direct Mail,AA,18,18,16394.58925,16,16436.47278,12,16248.64603
8/30/2016,Direct Mail,B,69,69,16421.50115,46,14660.55088,26,14130.2258
8/30/2016,Direct Mail,C,73,73,16012.12314,54,14805.2814,37,14129.34788
8/30/2016,Direct Mail,D,34,34,14455.45722,26,13884.08142,18,12610.41059
8/30/2016,Direct Mail,E,8,8,9436.320585,5,8698.260548,3,12329.22393
8/30/2016,Direct Mail,HR,4,4,6123.469383,2,7496.252374,1,7492.508492
8/30/2016,Direct Mail,N/A,595,285,18239.24478,0,NULL,0,NULL
8/30/2016,DirectToSite,A,28,28,16909.18185,24,15410.77459,19,14245.2503
8/30/2016,DirectToSite,AA,12,12,10665.77794,10,11543.84572,7,9250.535781
8/30/2016,DirectToSite,B,29,29,12841.79859,18,12777.12355,17,12352.27345
8/30/2016,DirectToSite,C,38,38,16299.25531,29,15696.01052,22,16012.90855
8/30/2016,DirectToSite,D,15,15,13995.73368,11,13498.95473,10,12478.9522
8/30/2016,DirectToSite,E,8,8,11498.5628,6,7265.455924,3,6864.378874
8/30/2016,DirectToSite,HR,10,10,6499.350165,5,5398.920416,4,4873.781805
8/30/2016,DirectToSite,N/A,1228,163,14599.30308,0,NULL,0,NULL
8/30/2016,Email,A,42,42,13047.30842,33,12014.78746,27,10962.55698
8/30/2016,Email,AA,16,16,14842.82239,11,12935.1878,8,14160.73003
8/30/2016,Email,B,20,20,13319.33408,9,14776.1361,5,19396.12098
8/30/2016,Email,C,33,33,15387.41253,24,9545.435649,20,9154.542323
8/30/2016,Email,D,20,20,14814.35933,9,14931.67437,8,16172.9785
8/30/2016,Email,E,12,12,11082.40988,6,12831.19497,6,11998.0005
8/30/2016,Email,HR,6,6,7248.792035,4,6873.28193,2,7496.252374
8/30/2016,Email,N/A,583,208,15153.79253,0,NULL,0,NULL
8/30/2016,OC,A,4,4,14643.83929,3,14525.15861,1,14985.01598
8/30/2016,OC,AA,3,3,7430.856714,3,6764.412196,3,6764.412196
8/30/2016,OC,B,5,5,8338.332533,2,9895.052974,2,9895.052974
8/30/2016,OC,C,4,4,9122.71957,3,9163.612463,3,9163.612463
8/30/2016,OC,D,3,3,4960.013662,2,4247.876562,2,4247.876562
8/30/2016,OC,E,2,2,14992.50425,1,14985.01598,0,NULL
8/30/2016,OC,HR,3,3,3965.345218,2,3998.001499,1,1998.002997
8/30/2016,OC,N/A,272,36,11113.58021,0,NULL,0,NULL
8/30/2016,Partner,A,12,12,12607.28281,8,10698.66279,5,8318.336533
8/30/2016,Partner,AA,7,7,17640.33724,7,12141.12284,6,11831.36161
8/30/2016,Partner,B,22,22,11654.06122,16,9932.004312,9,11665.37063
8/30/2016,Partner,C,22,22,12705.78615,18,11727.12633,9,11287.63482
8/30/2016,Partner,D,18,18,11138.27015,11,11271.70266,8,8623.922135
8/30/2016,Partner,E,4,4,4748.813047,2,6996.502249,2,6996.502249
8/30/2016,Partner,HR,2,2,7496.252374,1,4995.005994,1,4995.005994
8/30/2016,Partner,N/A,1870,407,12894.46464,0,NULL,0,NULL
8/31/2016,Digital,A,7,7,14712.18412,3,12629.45718,3,11129.95701
8/31/2016,Digital,AA,4,4,22194.45164,2,11394.30335,1,2797.203796
8/31/2016,Digital,B,6,6,16663.88952,5,9998.0006,2,10994.50325
8/31/2016,Digital,C,4,4,14246.43864,1,27972.02897,1,27972.02897
8/31/2016,Digital,D,3,3,10163.27924,0,NULL,0,NULL
8/31/2016,Digital,E,5,5,9998.0006,3,10663.11263,2,8995.502749
8/31/2016,Digital,HR,2,2,14992.50425,1,7492.508492,1,7492.508492
8/31/2016,Digital,N/A,158,35,15916.48813,0,NULL,0,NULL
8/31/2016,Direct Mail,A,40,40,19107.07235,30,17582.74728,17,17793.07105
8/31/2016,Direct Mail,AA,22,22,17794.64574,17,15016.76378,11,15253.15889
8/31/2016,Direct Mail,B,50,50,19069.61863,31,17989.7423,17,17834.2451
8/31/2016,Direct Mail,C,53,53,16188.37382,43,16490.3142,30,14869.50438
8/31/2016,Direct Mail,D,31,31,19805.81275,17,18293.04164,11,17816.56222
8/31/2016,Direct Mail,E,9,9,7443.617487,6,10664.88935,2,10494.75312
8/31/2016,Direct Mail,HR,2,2,7496.252374,2,7496.252374,1,7492.508492
8/31/2016,Direct Mail,N/A,455,235,17033.80412,0,NULL,0,NULL
8/31/2016,DirectToSite,A,23,23,18955.69762,17,15846.12676,14,14748.94658
8/31/2016,DirectToSite,AA,12,12,10340.80502,11,10071.81174,10,9479.052195
8/31/2016,DirectToSite,B,31,31,17673.65572,24,13453.60614,20,13619.31908
8/31/2016,DirectToSite,C,10,10,13458.65423,8,10292.46357,5,12717.45671
